事件表,版本,名次,entity_id,primary_ticker,name,trigger_date,trigger_year,entry_A_date,超額,mcap,shares,cash,total_debt,has_total_debt,ttm_ocf,ttm_method,split_basis_suspect,dollar_vol_60d,rel60,px_vs_sma200,industry_kill,sic2,sic_description,is_foreign_filer,panel_period_end,panel_filed,currency,entry_date,exit_date,entry_close,entry_adj,exit_close,exit_adj,股票總回報,大市總回報,股票價格回報,大市價格回報,超額_總回報口徑,超額_價格口徑,口徑差,存檔超額,重算對照差,股票除息因子,大市除息因子,窗內最大單日升,窗內最大單日跌,窗內交易日,窗內代號,窗內代號數,代號可對應實體數,代號時段起,代號時段止,觸發日在代號時段內,觸發前股數,一年後股數,股數比,疑似拆股(股數比<=0.5 或 >=1.8),疑似單日異常(升>=80% 或 跌<=-50%),窗內換過代號
events_gatefix.csv,"A(淨現金 N2, gatefix)",1,0000317788,APPS,"Digital Turbine, Inc.",2020-02-10,2020,2020-02-11,11.705683397360184,560347483.4689102,86741096.0,33714000.0,,False,22186000.0,YTD_diff,False,14976599.338626862,-0.2840596735477447,0.0327407807758819,個別殺,67.0,Patent Owners & Lessors,False,2019-12-31,2020-02-10,USD,2020-02-11,2021-02-10,5.900000095367432,5.900000095367432,88.8499984741211,88.8499984741211,14.059321531856318,0.18524293899729471,14.059321531856318,0.16351481002749013,11.705683397360184,11.942956464387862,-0.2372730670276777,11.705683397360184,0.0,0.0,0.01867456158060521,0.3192419846351393,-0.22448982074329182,253,APPS,1,1,1995-12-22,,True,86741096.0,89413606.0,1.0308101940515024,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",2,0001463101,ENPH,"Enphase Energy, Inc.",2019-10-30,2019,2019-10-31,3.600580356905249,2295957167.011881,122385775.0,203046000.0,104062000.0,True,38671000.0,YTD_diff,False,136733109.31549072,-0.3847314119338989,0.0905867394430952,個別殺,36.0,Semiconductors & Related Devices,False,2019-09-30,2019-10-29,USD,2019-10-31,2020-10-30,19.43000030517578,19.43000030517578,98.08999633789062,98.08999633789062,4.04837852790776,0.09733514823415423,4.04837852790776,0.07651740019157871,3.6005803569052492,3.6895466130035075,-0.08896625609825826,3.600580356905249,4.440892098500626e-16,0.0,0.019338050679785335,0.4244461993762014,-0.26004544811378905,253,ENPH,1,1,2009-05-06,,True,122385775.0,126332567.0,1.0322487805465954,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",3,0000910638,DDD,3D SYSTEMS CORP,2020-09-30,2020,2020-10-01,3.3397619190827053,594773342.15625,121135104.0,63922000.0,21528000.0,True,7012000.0,YTD_diff,False,11753804.256486893,-0.3078320026397705,-0.3675248177175819,個別殺,73.0,Services-Prepackaged Software,False,2020-06-30,2020-08-05,USD,2020-10-01,2021-10-01,4.880000114440918,4.880000114440918,27.670000076293945,27.670000076293945,4.670081849877986,0.30654214576740424,4.670081849877986,0.28839300743281937,3.3397619190827053,3.400894616135707,-0.06113269705300173,3.3397619190827053,0.0,0.0,0.01408664765322487,1.0427045864778144,-0.19644239905607142,253,DDD,1,1,1996-05-08,,True,124128509.0,131161765.0,1.056661085005057,False,True,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",4,0001372920,EDU,New Oriental Education & Technology Group Inc.,2022-03-10,2022,2022-03-11,3.061586771067589,19266935865.284824,1690082150.0,1612211000.0,0.0,True,1130085000.0,FY_latest,False,35674610.935087204,-0.4337650537490845,-0.6431310750098225,個別殺,82.0,Services-Educational Services,True,2021-05-31,2021-09-24,USD,2022-03-11,2023-03-14,10.199999809265137,9.982458114624023,39.2599983215332,38.422672271728516,2.8490191324159295,-0.05233610670732669,2.8490195152622957,-0.06746493642431672,3.0615867710675895,3.1274796687040762,-0.06589289763648676,3.061586771067589,4.440892098500626e-16,-9.946594559107069e-08,0.016223336052352266,0.28300096908981076,-0.16393437909102304,253,EDU,1,1,2006-08-22,,True,1690082150.0,1696966183.0,1.004073194311886,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",5,0001035983,FIX,COMFORT SYSTEMS USA INC,2025-02-21,2025,2025-02-24,2.4576013817173674,12941314568.0,35553062.0,549939000.0,68335000.0,True,849057000.0,FY_latest,False,169252158.9691162,-0.2673274278640747,-0.0504530403289579,行業殺,17.0,Electrical Work,False,2024-12-31,2025-02-20,USD,2025-02-24,2026-02-25,358.5400085449219,356.76458740234375,1450.5999755859375,1448.5286865234375,3.0601806840482437,0.17427668369092886,3.0458524600168584,0.16064700676740973,2.4576013817173674,2.485859556287673,-0.02825817457030544,2.4576013817173674,0.0,0.0035414598463447966,0.01174317156210991,0.22370878497400337,-0.09030615322355906,253,FIX,1,1,1997-03-26,,True,35553062.0,35174967.0,0.989365332302461,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",6,0000927003,AEIS,ADVANCED ENERGY INDUSTRIES INC,2025-04-04,2025,2025-04-07,2.3645734951592674,2981143613.0830383,37721671.0,722086000.0,564695000.0,True,130747000.0,FY_latest,False,31462409.16595459,-0.2664451003074646,-0.2803215904616896,行業殺,36.0,"Electronic Components, NEC",False,2024-12-31,2025-02-18,USD,2025-04-07,2026-04-09,81.93000030517578,81.68610382080078,374.9800109863281,374.7330322265625,3.5874758949041636,0.36346431472052254,3.5768339996288203,0.34801135366676816,2.3645734951592674,2.3952488509679313,-0.030675355808663873,2.3645734951592674,0.0,0.002325165229109638,0.01146352440706111,0.19259085753523575,-0.09308657490299521,253,AEIS,1,1,1996-05-13,,True,37655384.0,38030657.0,1.0099659852094458,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",7,0001314727,SONO,Sonos Inc,2020-03-13,2020,2020-03-16,2.3636732860384813,929515780.5188084,110001870.0,408419000.0,32631000.0,True,147426000.0,YTD_diff,False,22132045.25952339,-0.3125176131725311,-0.350424741911913,個別殺,36.0,Household Audio & Video Equipment,False,2019-12-28,2020-02-06,USD,2020-03-16,2021-03-16,7.46999979019165,7.46999979019165,42.25,42.25,4.655957320838965,0.6814823675994375,4.655957320838965,0.6506566336764681,2.3636732860384813,2.426489316703975,-0.0628160306654939,2.3636732860384813,0.0,0.0,0.01867483115147439,0.2984201483870348,-0.18342857360839848,253,SONO,1,1,2005-01-14,,True,110001870.0,124597844.0,1.1326884170241833,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",8,0000018926,LUMN,"Lumen Technologies, Inc.",2023-09-11,2023,2023-09-12,2.3185573553942818,1380940961.8064525,1007986100.0,411000000.0,,False,2459000000.0,YTD_diff,False,32386106.19508624,-0.4112266600131988,-0.5579432972809673,個別殺,48.0,Telephone Communications (No Radiotelephone),False,2023-06-30,2023-08-01,USD,2023-09-12,2024-09-12,1.4199999570846558,1.4199999570846558,5.989999771118164,5.989999771118164,3.2183098254566076,0.2711275936213027,3.2183098254566076,0.2535932175555282,2.3185573553942818,2.3649749905971844,-0.04641763520290265,2.3185573553942818,0.0,0.0,0.013987293342226259,0.9305019944773418,-0.3287671277616546,253,LUMN,1,1,1994-01-06,,True,1007986100.0,1014812246.0,1.0067720636227027,False,True,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",9,0001064728,BTU,PEABODY ENERGY CORP,2021-11-16,2021,2021-11-17,2.166467393352981,1341521965.9805298,127400000.0,587000000.0,,False,4000000.0,YTD_diff,False,94041223.26455116,-0.272975742816925,0.1542570357550488,個別殺,12.0,Bituminous Coal & Lignite Surface Mining,False,2021-09-30,2021-11-05,USD,2021-11-17,2022-11-17,10.34000015258789,9.860616683959961,27.989999771118164,26.692331314086914,1.7069636889452076,-0.14511556486334254,1.7069631874340776,-0.15785880741162395,2.166467393352981,2.214381639632244,-0.04791424627926277,2.166467393352981,0.0,1.8526706679899974e-07,0.015131954903089495,0.1471483938918703,-0.20319149354927624,253,BTU,1,1,1998-07-14,,True,127400000.0,143900000.0,1.129513343799058,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",10,0000097210,TER,"TERADYNE, INC",2025-05-15,2025,2025-05-16,2.123185812106185,13313279275.435295,160420287.0,475632000.0,,False,826534000.0,YTD_diff,False,274123895.772934,-0.2589316666126251,-0.2565974764784995,個別殺,38.0,Instruments For Meas & Testing of  Electricity & Elec Signals,False,2025-03-30,2025-05-02,USD,2025-05-16,2026-05-19,82.7300033569336,82.39337921142578,321.5199890136719,321.3985900878906,2.9007817516886254,0.24897524078404176,2.886377081679706,0.23481986771333774,2.123185812106185,2.14732309002816,-0.024137277921975286,2.123185812106185,0.0,0.003706451974725411,0.011463512566344924,0.2047372913505312,-0.19414415908512117,253,TER,1,1,1994-03-31,,True,160420287.0,156542162.0,0.9758252209086249,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",11,0000916540,DAR,DARLING INGREDIENTS INC.,2020-03-18,2020,2020-03-19,1.9968962513482875,2299821982.458173,163921741.0,72935000.0,,False,362621000.0,FY_latest,False,31143032.467079163,-0.3124309182167053,-0.3719054384633007,個別殺,20.0,Fats & Oils,False,2019-12-28,2020-02-25,USD,2020-03-19,2021-03-19,14.489999771118164,14.489999771118164,71.87000274658203,71.87000274658203,3.9599726626521514,0.6550364933122681,3.9599726626521514,0.6193922077332135,1.9968962513482875,2.0628606454732807,-0.06596439412499322,1.9968962513482875,0.0,0.0,0.02201090347899637,0.091076894906851,-0.10067815845042505,253,DAR,1,1,1995-11-29,,True,163921741.0,163172181.0,0.9954273301672656,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",12,0001528849,RH,RH,2017-02-10,2017,2017-02-13,1.9441776552402965,1033120502.9080504,40802548.0,55426000.0,,False,130392000.0,YTD_diff,False,50074466.662597656,-0.3211470544338226,-0.1983922159523244,個別殺,57.0,Retail-Furniture Stores,False,2016-10-29,2016-12-08,USD,2017-02-13,2018-02-13,25.889999389648438,25.889999389648438,88.80000305175781,88.80000305175781,2.429895911363466,0.16497586525006303,2.429895911363466,0.14275892562446701,1.9441776552402965,2.0014168644442485,-0.05723920920395198,1.9441776552402965,0.0,0.0,0.019441492975830865,0.4475921401486791,-0.256943215449304,253,RH,1,1,2011-09-09,,True,35902419.0,20478213.0,0.5703853269608379,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",13,0001638833,SGRY,"Surgery Partners, Inc.",2020-03-06,2020,2020-03-09,1.8894103837943388,532687659.45108986,49506287.0,111300000.0,,False,149646000.0,YTD_diff,False,6750713.737726212,-0.2598488628864288,-0.0170346321572057,個別殺,80.0,"Services-General Medical & Surgical Hospitals, NEC",False,2019-09-30,2019-11-06,USD,2020-03-09,2021-03-09,9.770000457763672,9.770000457763672,40.599998474121094,40.599998474121094,3.155577950035668,0.43820966843021214,3.155577950035668,0.4118440648971746,1.8894103837943388,1.9433689267506473,-0.05395854295630853,1.8894103837943388,0.0,0.0,0.018674586088200718,0.47465438463104825,-0.26760564536403453,253,SGRY,1,1,2015-04-22,,True,49289926.0,59890985.0,1.2150755714260963,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",14,0001144879,APLD,Applied Digital Corp.,2025-02-25,2025,2025-02-26,1.8822074319603224,969642377.7053548,122739540.0,4435000.0,,False,52487000.0,YTD_diff,False,157245591.82300568,-0.2586992383003235,0.1798573175682898,個別殺,73.0,Services-Computer Processing & Data Preparation,False,2024-02-29,2024-04-11,USD,2025-02-26,2026-02-27,8.104999542236328,8.104999542236328,27.270000457763672,27.270000457763672,2.3645900059161935,0.1673656686214915,2.3645900059161935,0.15381642208562352,1.8822074319603224,1.9160531446019848,-0.03384571264166247,1.8822074319603224,0.0,0.0,0.011742982918700795,0.4846267139957223,-0.3594040725268445,253,APLD,1,1,2001-08-09,,True,222903471.0,285769539.0,1.2820327010520172,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",15,0001511737,UI,Ubiquiti Inc.,2012-11-06,2012,2012-11-07,1.869105228604632,986841190.5079994,88984777.0,122060000.0,29591000.0,True,81788000.0,FY_latest,False,4440445.081520081,-0.2771627306938171,-0.4125271674552728,個別殺,36.0,Radio & Tv Broadcasting & Communications Equipment,False,2012-06-30,2012-09-28,USD,2012-11-07,2013-11-07,10.270000457763672,9.361621856689453,37.18000030517578,34.36398696899414,2.6707300823562923,0.2793989031003665,2.6202530329070557,0.2520039446568574,1.869105228604632,1.8915667944634755,-0.022461565858843624,1.869105228604632,0.0,0.01394296171853604,0.021880888283476896,0.24528307580379405,-0.0974297008237579,253,UI,1,1,2011-06-17,,True,88543801.0,87639156.0,0.9897830792242588,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",16,0000910329,MED,MEDIFAST INC,2020-03-17,2020,2020-03-18,1.8239792470574727,627435684.3626404,11765154.0,76974000.0,,False,84261000.0,FY_latest,False,25402756.518554688,-0.2853513956069946,-0.4805158089417903,個別殺,20.0,Miscellaneous Food Preparations & Kindred Products,False,2019-12-31,2020-03-02,USD,2020-03-18,2021-03-18,51.97999954223633,44.02599334716797,234.74000549316406,206.58775329589844,3.6924041365028613,0.6616284065799167,3.515967825325319,0.6311667124430338,1.8239792470574727,1.7685507501324964,0.05542849692497631,1.8239792470574727,0.0,0.03906943494771964,0.018674788974365253,0.17541671821398608,-0.09984671410475221,253,MED,1,1,1996-08-14,,True,11765154.0,11761104.0,0.9996557631119831,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",17,0001039399,FORM,FORMFACTOR INC,2025-03-24,2025,2025-03-25,1.8141115653811544,2505527924.06971,77450635.0,184506000.0,13586000.0,True,90871000.0,YTD_diff,False,28345280.53998947,-0.2716180086135864,-0.2793399304371443,個別殺,36.0,Semiconductors & Related Devices,False,2024-09-28,2024-11-05,USD,2025-03-25,2026-03-26,31.450000762939453,31.450000762939453,100.3499984741211,100.3499984741211,2.1907788883863275,0.13384946341107695,2.1907788883863275,0.1209988569564282,1.8141115653811544,1.846371223829311,-0.0322596584481567,1.8141115653811544,0.0,0.0,0.011463532165892465,0.28386539417934475,-0.17460774669522183,253,FORM,1,1,2002-01-29,,True,77565827.0,77954772.0,1.0050143860388416,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",18,0001645113,NVCR,NovoCure Ltd,2020-06-24,2020,2020-06-25,1.7457979870197664,5961131354.9902725,100440295.0,181919000.0,149465000.0,True,32892000.0,YTD_diff,False,54593555.33409119,-0.2740841805934906,-0.2164855718386463,個別殺,38.0,Surgical & Medical Instruments & Apparatus,False,2020-03-31,2020-04-30,USD,2020-06-25,2021-06-25,57.20000076293945,57.20000076293945,221.25,221.25,2.868006941415121,0.4087004796785423,2.868006941415121,0.38802660445654924,1.7457979870197664,1.7866951029584568,-0.04089711593869039,1.7457979870197664,0.0,0.0,0.014894437293647922,0.49628445954639244,-0.13995269625694762,253,NVCR,1,1,2015-06-24,,True,100440295.0,103647871.0,1.0319351511263481,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",19,0000874238,STRL,"STERLING INFRASTRUCTURE, INC.",2025-02-11,2025,2025-02-12,1.7274700170721498,4449714802.366333,30713105.0,648127000.0,322610000.0,True,470204000.0,YTD_diff,False,59242276.19934082,-0.2564602494239807,0.020772360656009,個別殺,16.0,Heavy Construction Other Than Bldg Const - Contractors,False,2024-09-30,2024-11-07,USD,2025-02-12,2026-02-13,140.39999389648438,140.39999389648438,437.7699890136719,437.7699890136719,2.118020000317348,0.14319130212270514,2.118020000317348,0.12992246179991795,1.7274700170721498,1.7594990857606954,-0.0320290686885456,1.7274700170721498,0.0,0.0,0.011743142358326297,0.18185009764793736,-0.14210665712848758,253,STRL,1,1,1995-02-10,,True,30603090.0,30644110.0,1.0013403875229592,False,False,False
events_gatefix.csv,"A(淨現金 N2, gatefix)",20,0000756894,B,BARRICK MINING CORP,2024-12-18,2024,2024-12-19,1.5675212053920906,27228884184.357983,1755569554.0,4148000000.0,,False,3732000000.0,FY_latest,False,393182159.3932152,-0.2559854090213775,-0.1289543499164432,行業殺,10.0,Gold and Silver Ores,True,2023-12-31,2024-03-15,USD,2024-12-19,2025-12-23,15.229999542236328,14.72823429107666,45.630001068115234,45.05943298339844,2.059391376649842,0.19157394697452457,1.9960605672753067,0.1737929544953265,1.5675212053920906,1.5524608541916711,0.015060351200419486,1.5675212053920906,0.0,0.02113802707003698,0.015148321014452737,0.09710674761078186,-0.09300323826101065,253,B,1,1,2001-02-09,,True,1755569554.0,1675360395.0,0.9543116028543293,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",1,0000317788,APPS,"Digital Turbine, Inc.",2020-02-10,2020,2020-02-11,11.705683397360184,560347483.4689102,86741096.0,33714000.0,,False,22186000.0,YTD_diff,False,14976599.338626862,-0.2840596735477447,0.0327407807758819,個別殺,67.0,Patent Owners & Lessors,False,2019-12-31,2020-02-10,USD,2020-02-11,2021-02-10,5.900000095367432,5.900000095367432,88.8499984741211,88.8499984741211,14.059321531856318,0.18524293899729471,14.059321531856318,0.16351481002749013,11.705683397360184,11.942956464387862,-0.2372730670276777,11.705683397360184,0.0,0.0,0.01867456158060521,0.3192419846351393,-0.22448982074329182,253,APPS,1,1,1995-12-22,,True,86741096.0,89413606.0,1.0308101940515024,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",2,0001293135,VET,VERMILION ENERGY INC.,2021-08-20,2021,2021-08-23,3.777265425248849,912662085.75,158723841.0,6904000.0,,False,500152000.0,FY_latest,False,14010737.915754318,-0.2659544348716736,-0.1113722160686362,行業殺,13.0,Crude Petroleum & Natural Gas,True,2020-12-31,2021-03-08,CAD,2021-08-23,2022-08-23,6.21999979019165,5.575815200805664,27.65999984741211,24.907197952270508,3.467005640479549,-0.0649450589723386,3.446945463089775,-0.07805304051306317,3.7772654252488493,3.823428742109523,-0.04616331686067365,3.777265425248849,4.440892098500626e-16,0.004511001440488993,0.014217717630978788,0.13195990651347556,-0.1431924646329925,253,VET,1,1,2004-07-02,,True,158723841.0,162260989.0,1.0222849193776755,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",3,0001463101,ENPH,"Enphase Energy, Inc.",2019-10-30,2019,2019-10-31,3.600580356905249,2295957167.011881,122385775.0,203046000.0,104062000.0,True,38671000.0,YTD_diff,False,136733109.31549072,-0.3847314119338989,0.0905867394430952,個別殺,36.0,Semiconductors & Related Devices,False,2019-09-30,2019-10-29,USD,2019-10-31,2020-10-30,19.43000030517578,19.43000030517578,98.08999633789062,98.08999633789062,4.04837852790776,0.09733514823415423,4.04837852790776,0.07651740019157871,3.6005803569052492,3.6895466130035075,-0.08896625609825826,3.600580356905249,4.440892098500626e-16,0.0,0.019338050679785335,0.4244461993762014,-0.26004544811378905,253,ENPH,1,1,2009-05-06,,True,122385775.0,126332567.0,1.0322487805465954,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",4,0000910638,DDD,3D SYSTEMS CORP,2020-09-30,2020,2020-10-01,3.3397619190827053,594773342.15625,121135104.0,63922000.0,21528000.0,True,7012000.0,YTD_diff,False,11753804.256486893,-0.3078320026397705,-0.3675248177175819,個別殺,73.0,Services-Prepackaged Software,False,2020-06-30,2020-08-05,USD,2020-10-01,2021-10-01,4.880000114440918,4.880000114440918,27.670000076293945,27.670000076293945,4.670081849877986,0.30654214576740424,4.670081849877986,0.28839300743281937,3.3397619190827053,3.400894616135707,-0.06113269705300173,3.3397619190827053,0.0,0.0,0.01408664765322487,1.0427045864778144,-0.19644239905607142,253,DDD,1,1,1996-05-08,,True,124128509.0,131161765.0,1.056661085005057,False,True,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",5,0001372920,EDU,New Oriental Education & Technology Group Inc.,2022-03-10,2022,2022-03-11,3.061586771067589,19266935865.284824,1690082150.0,1612211000.0,0.0,True,1130085000.0,FY_latest,False,35674610.935087204,-0.4337650537490845,-0.6431310750098225,個別殺,82.0,Services-Educational Services,True,2021-05-31,2021-09-24,USD,2022-03-11,2023-03-14,10.199999809265137,9.982458114624023,39.2599983215332,38.422672271728516,2.8490191324159295,-0.05233610670732669,2.8490195152622957,-0.06746493642431672,3.0615867710675895,3.1274796687040762,-0.06589289763648676,3.061586771067589,4.440892098500626e-16,-9.946594559107069e-08,0.016223336052352266,0.28300096908981076,-0.16393437909102304,253,EDU,1,1,2006-08-22,,True,1690082150.0,1696966183.0,1.004073194311886,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",6,0001308648,AG,FIRST MAJESTIC SILVER CORP,2025-01-17,2025,2025-01-21,2.664097942208954,1676936859.4151115,287146715.0,125581000.0,,False,55614000.0,FY_latest,False,66892687.4114275,-0.2504680454730987,-0.0803431750933443,行業殺,10.0,Gold and Silver Ores,True,2023-12-31,2024-04-02,USD,2025-01-21,2026-01-22,5.730000019073486,5.707314491271973,24.219999313354492,24.17255210876465,3.235363610281336,0.1559089514206562,3.2268759568469862,0.1424923213915752,2.664097942208954,2.6996974751642786,-0.0355995329553247,2.664097942208954,0.0,0.0020080204673622593,0.011743299957359232,0.15521969097267396,-0.13354028411948005,253,AG,1,1,2004-10-08,,True,301913238.0,491322304.0,1.6273625736146091,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",7,0001035983,FIX,COMFORT SYSTEMS USA INC,2025-02-21,2025,2025-02-24,2.4576013817173674,12941314568.0,35553062.0,549939000.0,68335000.0,True,849057000.0,FY_latest,False,169252158.9691162,-0.2673274278640747,-0.0504530403289579,行業殺,17.0,Electrical Work,False,2024-12-31,2025-02-20,USD,2025-02-24,2026-02-25,358.5400085449219,356.76458740234375,1450.5999755859375,1448.5286865234375,3.0601806840482437,0.17427668369092886,3.0458524600168584,0.16064700676740973,2.4576013817173674,2.485859556287673,-0.02825817457030544,2.4576013817173674,0.0,0.0035414598463447966,0.01174317156210991,0.22370878497400337,-0.09030615322355906,253,FIX,1,1,1997-03-26,,True,35553062.0,35174967.0,0.989365332302461,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",8,0001030894,CLS,CELESTICA INC,2025-05-01,2025,2025-05-02,2.437321261174755,10258434430.521698,114991980.0,303000000.0,,False,496100000.0,YTD_diff,False,442033085.00938416,-0.2738290131092071,0.1242064386737691,個別殺,36.0,Printed Circuit Boards,True,2025-03-31,2025-04-24,USD,2025-05-02,2026-05-05,94.06999969482422,94.06999969482422,417.6600036621094,417.6600036621094,3.439885245211596,0.29167014307362127,3.439885245211596,0.27703085443617326,2.437321261174755,2.4767251157544403,-0.039403854579685316,2.437321261174755,0.0,0.0,0.011463535580674256,0.16513817666926944,-0.1436962273229656,253,CLS,1,1,1999-02-12,,True,114991980.0,114973107.0,0.9998358755106226,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",9,0000927003,AEIS,ADVANCED ENERGY INDUSTRIES INC,2025-04-04,2025,2025-04-07,2.3645734951592674,2981143613.0830383,37721671.0,722086000.0,564695000.0,True,130747000.0,FY_latest,False,31462409.16595459,-0.2664451003074646,-0.2803215904616896,行業殺,36.0,"Electronic Components, NEC",False,2024-12-31,2025-02-18,USD,2025-04-07,2026-04-09,81.93000030517578,81.68610382080078,374.9800109863281,374.7330322265625,3.5874758949041636,0.36346431472052254,3.5768339996288203,0.34801135366676816,2.3645734951592674,2.3952488509679313,-0.030675355808663873,2.3645734951592674,0.0,0.002325165229109638,0.01146352440706111,0.19259085753523575,-0.09308657490299521,253,AEIS,1,1,1996-05-13,,True,37655384.0,38030657.0,1.0099659852094458,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",10,0001314727,SONO,Sonos Inc,2020-03-13,2020,2020-03-16,2.3636732860384813,929515780.5188084,110001870.0,408419000.0,32631000.0,True,147426000.0,YTD_diff,False,22132045.25952339,-0.3125176131725311,-0.350424741911913,個別殺,36.0,Household Audio & Video Equipment,False,2019-12-28,2020-02-06,USD,2020-03-16,2021-03-16,7.46999979019165,7.46999979019165,42.25,42.25,4.655957320838965,0.6814823675994375,4.655957320838965,0.6506566336764681,2.3636732860384813,2.426489316703975,-0.0628160306654939,2.3636732860384813,0.0,0.0,0.01867483115147439,0.2984201483870348,-0.18342857360839848,253,SONO,1,1,2005-01-14,,True,110001870.0,124597844.0,1.1326884170241833,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",11,0000018926,LUMN,"Lumen Technologies, Inc.",2023-09-11,2023,2023-09-12,2.3185573553942818,1380940961.8064525,1007986100.0,411000000.0,,False,2459000000.0,YTD_diff,False,32386106.19508624,-0.4112266600131988,-0.5579432972809673,個別殺,48.0,Telephone Communications (No Radiotelephone),False,2023-06-30,2023-08-01,USD,2023-09-12,2024-09-12,1.4199999570846558,1.4199999570846558,5.989999771118164,5.989999771118164,3.2183098254566076,0.2711275936213027,3.2183098254566076,0.2535932175555282,2.3185573553942818,2.3649749905971844,-0.04641763520290265,2.3185573553942818,0.0,0.0,0.013987293342226259,0.9305019944773418,-0.3287671277616546,253,LUMN,1,1,1994-01-06,,True,1007986100.0,1014812246.0,1.0067720636227027,False,True,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",12,0001064728,BTU,PEABODY ENERGY CORP,2021-11-16,2021,2021-11-17,2.166467393352981,1341521965.9805298,127400000.0,587000000.0,,False,4000000.0,YTD_diff,False,94041223.26455116,-0.272975742816925,0.1542570357550488,個別殺,12.0,Bituminous Coal & Lignite Surface Mining,False,2021-09-30,2021-11-05,USD,2021-11-17,2022-11-17,10.34000015258789,9.860616683959961,27.989999771118164,26.692331314086914,1.7069636889452076,-0.14511556486334254,1.7069631874340776,-0.15785880741162395,2.166467393352981,2.214381639632244,-0.04791424627926277,2.166467393352981,0.0,1.8526706679899974e-07,0.015131954903089495,0.1471483938918703,-0.20319149354927624,253,BTU,1,1,1998-07-14,,True,127400000.0,143900000.0,1.129513343799058,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",13,0000097210,TER,"TERADYNE, INC",2025-05-15,2025,2025-05-16,2.123185812106185,13313279275.435295,160420287.0,475632000.0,,False,826534000.0,YTD_diff,False,274123895.772934,-0.2589316666126251,-0.2565974764784995,個別殺,38.0,Instruments For Meas & Testing of  Electricity & Elec Signals,False,2025-03-30,2025-05-02,USD,2025-05-16,2026-05-19,82.7300033569336,82.39337921142578,321.5199890136719,321.3985900878906,2.9007817516886254,0.24897524078404176,2.886377081679706,0.23481986771333774,2.123185812106185,2.14732309002816,-0.024137277921975286,2.123185812106185,0.0,0.003706451974725411,0.011463512566344924,0.2047372913505312,-0.19414415908512117,253,TER,1,1,1994-03-31,,True,160420287.0,156542162.0,0.9758252209086249,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",14,0001483934,STNG,Scorpio Tankers Inc.,2021-08-04,2021,2021-08-05,2.039033253311533,892310717.9753008,58093147.0,187511000.0,,False,419381000.0,FY_latest,False,17243255.32836914,-0.2662756443023681,-0.0417617495532334,行業殺,44.0,Deep Sea Foreign Transportation of  Freight,True,2020-12-31,2021-03-31,USD,2021-08-05,2022-08-05,13.90999984741211,12.360430717468262,39.220001220703125,35.6580810546875,1.8848574835093777,-0.050731846923410595,1.8195543961849734,-0.06403931528327134,2.039033253311533,2.01247097471655,0.026562278594982836,2.039033253311533,0.0,0.023160782928239643,0.014217977931293424,0.11971829494510233,-0.10864292633023542,253,STNG,1,1,2010-02-17,,True,58093147.0,58369516.0,1.004757342548511,False,False,False
